score,median_cagr,worst_cagr,worst_mdd,median_sharpe,family,params
-1.0997112691435775,0.020231769920189102,-0.17671369714329055,0.3320065063125689,0.27826219434130706,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 24, ""n"": 1, ""vol_z"": 1.0}"
-1.1080731744954537,-0.03588496708254563,-0.3047265953414703,0.31600868169639185,-0.19146270485632882,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 1, ""rz"": 1.5, ""vol_z"": 1.0}"
-1.1091284961794956,0.42414562584651916,-0.23087000824659443,0.4066588923387826,0.8807074162491474,residual_momentum,"{""flow_w"": 0.0, ""h"": 42, ""n"": 2, ""reb"": 3}"
-1.1168967058115122,0.007953972477947047,-0.12319791100924582,0.33440540602538293,0.26905837540974087,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 6, ""n"": 2, ""vol_z"": 1.0}"
-1.1387333520082206,0.0033897280621653647,-0.06254584426453702,0.34788195758741214,0.431062659270857,flow_continuation,"{""flow"": 0.12, ""hold"": 12, ""n"": 1, ""rz"": 2.5, ""vol_z"": 1.0}"
-1.163893607315451,-0.02551444323495572,-0.11272660829170766,0.334626214166301,-0.061140910881029326,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 1, ""rz"": 2.5, ""vol_z"": 0.5}"
-1.1653397800810756,-0.0002119814648710583,-0.26159823758663914,0.3196735474132696,-0.1038900241905559,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 12, ""n"": 2, ""vol_z"": 0.5}"
-1.1747186331789392,-0.08367009097609418,-0.2788414590921917,0.29760159447918655,-0.925127615106576,flow_continuation,"{""flow"": 0.12, ""hold"": 3, ""n"": 1, ""rz"": 1.5, ""vol_z"": 0.5}"
-1.1831042583167601,-0.03406960513566448,-0.11272660829170766,0.33366469977370716,-0.06687865901087131,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 1, ""rz"": 2.5, ""vol_z"": 1.0}"
-1.2159321432325167,-0.029425224056219557,-0.31276428730601,0.3214366147706951,0.1781630994962758,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 12, ""n"": 1, ""vol_z"": 1.0}"
-1.2290914803858464,-0.07637412320817244,-0.26461115752276343,0.30674889292706387,-0.2887545462546056,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 24, ""n"": 2, ""vol_z"": 0.5}"
-1.2328282422865333,-0.017223336491077657,-0.26691913302916537,0.3247782329003579,0.0810719626988237,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 24, ""n"": 1, ""vol_z"": 0.5}"
-1.253547857563044,-0.06290966359087236,-0.29975597827030853,0.3161897226076442,-0.45091751833797916,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 1, ""rz"": 2.0, ""vol_z"": 1.0}"
-1.2681051663700549,0.2773501141864234,-0.3375212525167308,0.38595663954512294,0.8763730262251443,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 12, ""n"": 1, ""vol_z"": 0.5}"
-1.3116116960653648,0.12842141353030845,-0.12519952109789068,0.35706561986476015,0.41669592278141954,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 24, ""n"": 2, ""vol_z"": 0.5}"
-1.3260508298222933,0.09859629974287876,-0.28186868267062604,0.36278665302536617,0.48055408307921277,cross_momentum,"{""flow_w"": 0.0, ""h"": 18, ""n"": 4, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-1.3429350902697352,-0.0626481632264061,-0.28119242648076315,0.32608210569490625,-0.33181708044047853,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 2, ""rz"": 2.0, ""vol_z"": 0.5}"
-1.3432597921916525,0.18062428384655982,-0.15125953034156503,0.3813701033613325,0.6215560566217866,residual_momentum,"{""flow_w"": 0.0, ""h"": 42, ""n"": 4, ""reb"": 3}"
-1.3712042205282513,0.2648075284687591,-0.31190247809658256,0.3930508481211641,0.7442557757341437,residual_momentum,"{""flow_w"": 0.0, ""h"": 126, ""n"": 2, ""reb"": 3}"
-1.3738172881565969,-0.02905655688312414,-0.05142144303379714,0.3437649559842675,0.09717159942952022,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 24, ""n"": 1, ""vol_z"": 1.0}"
-1.3813839737743927,0.09732213417093971,-0.19833695599019718,0.3766673483958818,0.570552833543901,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 12, ""n"": 2, ""vol_z"": 1.0}"
-1.4412872759982673,0.1497437097680555,-0.03739140332976287,0.38462615915862464,0.5507027847609599,residual_momentum,"{""flow_w"": 0.0, ""h"": 126, ""n"": 4, ""reb"": 3}"
-1.4443697832643483,-0.06321460105175558,-0.29503936982012047,0.3338394743884089,-0.33893900725488635,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 1, ""rz"": 2.0, ""vol_z"": 0.5}"
-1.4602541875398467,-0.01246458016786578,-0.08189080811920013,0.36732050622907864,0.35987520284310154,flow_continuation,"{""flow"": 0.12, ""hold"": 12, ""n"": 2, ""rz"": 2.5, ""vol_z"": 1.0}"
-1.5138632987276104,-0.11241593765228558,-0.2697076604008789,0.3214268174019448,-0.3593393035977967,flow_continuation,"{""flow"": 0.12, ""hold"": 12, ""n"": 1, ""rz"": 2.0, ""vol_z"": 1.0}"
-1.5363036311666416,-0.038210803514664105,-0.33917206849677717,0.34935966446535927,-0.20086148807186735,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 2, ""rz"": 1.5, ""vol_z"": 1.0}"
-1.5391020992123399,-0.0030276851929159077,-0.1657163544176835,0.36174745052658197,0.042447906861043896,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 12, ""n"": 2, ""vol_z"": 1.0}"
-1.6030766798334282,0.13095993260099925,-0.20953523338685798,0.37571398814042045,0.47771806582615484,cross_momentum,"{""flow_w"": 0.0, ""h"": 42, ""n"": 4, ""reb"": 3, ""regime"": true, ""skip"": 6}"
